house_id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,price,date,sales_year,sales_month,sales_day,sales_week
3303230110,3.0,1.75,1430.0,6818.0,1.0,5,7,1430.0,,1972,98034,47.7271,-122.196,1480.0,7210.0,424000.0,2014-08-04,2014,8,4,32
686530530,5.0,1.75,2510.0,9750.0,1.5,3,8,2510.0,,1969,98052,47.6635,-122.149,1900.0,9750.0,570000.0,2014-08-04,2014,8,4,32
715010110,5.0,3.25,5790.0,13726.0,2.0,3,10,4430.0,1360.0,2014,98006,47.5388,-122.114,5790.0,13726.0,1240000.0,2014-08-04,2014,8,4,32
1438000390,4.0,2.5,2350.0,3800.0,2.0,3,8,2350.0,,2014,98059,47.4783,-122.123,2670.0,4180.0,469995.0,2014-08-04,2014,8,4,32
1387300760,3.0,2.25,1650.0,7800.0,1.0,3,7,1260.0,390.0,1969,98011,47.7377,-122.197,1760.0,8268.0,385000.0,2014-08-04,2014,8,4,32
2354300845,3.0,1.0,1020.0,6000.0,1.0,3,5,1020.0,,1900,98027,47.5281,-122.031,2070.0,7200.0,210000.0,2014-08-04,2014,8,4,32
2738600220,3.0,2.5,2050.0,4876.0,2.0,3,8,2050.0,,2005,98072,47.7746,-122.158,2320.0,4065.0,451000.0,2014-08-04,2014,8,4,32
2011400782,1.0,1.0,1180.0,22000.0,1.0,3,6,1180.0,,1948,98198,47.4007,-122.323,1890.0,11761.0,229500.0,2014-08-04,2014,8,4,32
7011201087,3.0,1.75,1220.0,1450.0,1.0,3,6,620.0,600.0,1905,98119,47.6361,-122.368,1660.0,2960.0,385000.0,2014-08-04,2014,8,4,32
2754700170,2.0,1.0,1330.0,4140.0,1.0,4,7,930.0,400.0,1919,98115,47.6802,-122.306,1410.0,5100.0,443500.0,2014-08-04,2014,8,4,32
625049318,4.0,2.0,1820.0,7626.0,1.0,5,7,990.0,830.0,1941,98103,47.6878,-122.342,1390.0,5904.0,605000.0,2014-08-04,2014,8,4,32
8653900070,4.0,2.5,3250.0,8970.0,2.0,3,10,3250.0,,1994,98075,47.5862,-122.037,3240.0,8449.0,791500.0,2014-08-04,2014,8,4,32
8151600470,2.0,1.0,940.0,8384.0,1.0,3,5,940.0,,1947,98146,47.5065,-122.364,1290.0,8384.0,121800.0,2014-08-04,2014,8,4,32
2523069172,3.0,2.5,3580.0,100000.0,1.0,3,9,3240.0,340.0,1992,98027,47.4453,-121.98,3240.0,100000.0,616500.0,2014-08-04,2014,8,4,32
3179101050,2.0,1.75,1600.0,5795.0,1.5,3,8,1600.0,,1940,98105,47.6709,-122.276,2310.0,6301.0,672324.0,2014-08-04,2014,8,4,32
2113700620,3.0,1.5,2500.0,6000.0,1.5,5,7,1730.0,770.0,1941,98106,47.5297,-122.354,1340.0,5000.0,417000.0,2014-08-04,2014,8,4,32
2826049197,4.0,2.5,3000.0,8100.0,2.0,3,8,3000.0,,1992,98125,47.7151,-122.305,1550.0,8100.0,607500.0,2014-08-04,2014,8,4,32
3750605247,3.0,1.0,1710.0,12000.0,1.0,4,7,1710.0,,1972,98001,47.2616,-122.281,1310.0,9600.0,255000.0,2014-08-04,2014,8,4,32
8946400100,3.0,2.5,1940.0,5660.0,2.0,3,8,1940.0,,2001,98072,47.7511,-122.17,2110.0,4581.0,488000.0,2014-08-04,2014,8,4,32
255450380,3.0,2.5,2060.0,4742.0,2.0,3,8,2060.0,,2014,98038,47.3706,-122.017,2370.0,4725.0,324747.0,2014-08-04,2014,8,4,32
8691300420,5.0,3.5,3500.0,10794.0,2.0,3,10,3500.0,,1996,98075,47.5887,-121.974,3110.0,10837.0,815000.0,2014-08-04,2014,8,4,32
2877101310,2.0,1.0,1460.0,4200.0,1.0,4,6,880.0,580.0,1914,98117,47.6774,-122.361,1540.0,4200.0,415000.0,2014-08-04,2014,8,4,32
255450410,3.0,2.5,2060.0,4200.0,2.0,3,8,2060.0,,2014,98038,47.3706,-122.018,2370.0,4200.0,339989.0,2014-08-04,2014,8,4,32
2561340020,3.0,1.75,1780.0,11096.0,1.0,3,7,1210.0,570.0,1979,98074,47.617,-122.051,1780.0,10640.0,325000.0,2014-08-04,2014,8,4,32
7856560380,4.0,2.25,2500.0,8500.0,2.0,4,8,2500.0,,1979,98006,47.5569,-122.151,2470.0,9100.0,760000.0,2014-08-04,2014,8,4,32
8929000350,3.0,2.5,2010.0,2212.0,2.0,3,8,1390.0,,2014,98029,47.5523,-121.998,1690.0,1619.0,472217.0,2014-08-04,2014,8,4,32
3342103228,4.0,2.5,2310.0,5573.0,2.0,4,9,2310.0,,2003,98056,47.5197,-122.2,2310.0,6189.0,525000.0,2014-08-04,2014,8,4,32
1566100625,3.0,2.25,1610.0,8296.0,2.0,3,8,1610.0,,1978,98115,47.7,-122.297,1610.0,8288.0,450000.0,2014-08-04,2014,8,4,32
3830200140,3.0,1.75,2010.0,9417.0,1.0,4,8,1500.0,510.0,1967,98030,47.373,-122.185,1200.0,8250.0,335000.0,2014-08-04,2014,8,4,32
2273600250,3.0,1.75,1570.0,8530.0,1.0,4,7,1190.0,380.0,1983,98033,47.6881,-122.184,1530.0,8708.0,500000.0,2014-08-04,2014,8,4,32
7702600930,3.0,2.0,1860.0,12944.0,1.0,3,9,1860.0,,2002,98058,47.4298,-122.102,2500.0,29279.0,400000.0,2014-08-04,2014,8,4,32
3223039010,2.0,1.0,570.0,81893.0,1.0,3,6,570.0,,1936,98070,47.4433,-122.444,2040.0,100000.0,260000.0,2014-08-04,2014,8,4,32
4036801070,4.0,1.5,1280.0,7400.0,1.0,3,7,1280.0,,1958,98008,47.6023,-122.123,1310.0,7400.0,367400.0,2014-08-04,2014,8,4,32
4083304190,1.0,2.5,1820.0,3008.0,2.0,3,7,1090.0,730.0,1910,98103,47.6529,-122.339,1860.0,3420.0,680000.0,2014-08-04,2014,8,4,32
1972200553,3.0,2.25,1650.0,946.0,3.0,3,8,1650.0,,2014,98103,47.6536,-122.354,1570.0,1283.0,619000.0,2014-08-04,2014,8,4,32
1042700300,5.0,3.25,3360.0,6120.0,2.0,3,9,3360.0,,2014,98074,47.607,-122.053,3230.0,5398.0,829995.0,2014-08-04,2014,8,4,32
1454100650,4.0,2.75,3160.0,37200.0,2.0,3,8,2310.0,850.0,1939,98125,47.7214,-122.285,3130.0,20000.0,942000.0,2014-08-04,2014,8,4,32
2470100110,5.0,5.75,9200.0,35069.0,2.0,3,13,6200.0,3000.0,2001,98039,47.6289,-122.233,3560.0,24345.0,5570000.0,2014-08-04,2014,8,4,32
4232400010,5.0,1.0,1760.0,4264.0,2.0,3,8,1760.0,,1902,98112,47.6246,-122.312,2130.0,4264.0,780500.0,2014-08-04,2014,8,4,32
3581100330,3.0,1.0,980.0,7296.0,1.0,3,7,980.0,,1967,98034,47.7292,-122.231,1280.0,7296.0,375000.0,2014-08-04,2014,8,4,32
5100403947,4.0,2.5,2150.0,5000.0,2.0,3,8,2150.0,,2001,98115,47.6962,-122.314,2030.0,6380.0,580000.0,2014-08-04,2014,8,4,32
6914700165,3.0,1.0,960.0,5424.0,1.5,3,6,960.0,,1916,98115,47.6997,-122.32,1550.0,5687.0,362500.0,2014-08-04,2014,8,4,32
9278200131,4.0,1.5,1360.0,6110.0,1.0,3,7,1010.0,350.0,1955,98116,47.5755,-122.396,1520.0,6110.0,442000.0,2014-08-04,2014,8,4,32
3630110510,3.0,2.5,1920.0,3867.0,2.0,3,8,1920.0,,2005,98029,47.5538,-121.994,2190.0,3841.0,571000.0,2014-08-04,2014,8,4,32
2767603591,3.0,2.5,1320.0,1310.0,3.0,3,8,1320.0,,2006,98107,47.6719,-122.38,1350.0,1250.0,475000.0,2014-08-04,2014,8,4,32
3343901340,3.0,1.75,1460.0,9261.0,1.0,3,7,1460.0,,1985,98056,47.5155,-122.189,1550.0,8800.0,330000.0,2014-08-04,2014,8,4,32
255450250,3.0,2.5,1820.0,4200.0,2.0,3,8,1820.0,,2014,98038,47.3693,-122.017,2370.0,4200.0,307635.0,2014-08-04,2014,8,4,32
1972200554,3.0,2.25,1480.0,1026.0,3.0,3,8,1480.0,,2014,98103,47.6536,-122.354,1570.0,1283.0,580000.0,2014-08-04,2014,8,4,32
7334602070,3.0,1.75,1710.0,10950.0,1.0,3,7,1060.0,650.0,1967,98045,47.4678,-121.745,1180.0,10950.0,290000.0,2014-08-04,2014,8,4,32
1042700290,5.0,3.25,3480.0,6507.0,2.0,3,9,3480.0,,2014,98074,47.607,-122.053,3360.0,5398.0,864327.0,2014-08-04,2014,8,4,32
7739100155,5.0,1.75,2850.0,11860.0,1.0,3,9,2850.0,,1951,98155,47.7503,-122.28,2640.0,11604.0,750000.0,2014-08-04,2014,8,4,32
8835900010,3.0,1.0,1590.0,5400.0,1.0,3,8,1280.0,310.0,1948,98118,47.5509,-122.261,2140.0,7161.0,579000.0,2014-08-04,2014,8,4,32
2877101745,4.0,2.75,2890.0,5000.0,1.5,3,8,1990.0,900.0,1911,98117,47.6768,-122.363,1080.0,3750.0,898500.0,2014-08-04,2014,8,4,32
8091670070,4.0,2.5,1850.0,5388.0,2.0,3,8,1850.0,,2009,98038,47.3494,-122.041,2140.0,5086.0,328000.0,2014-08-04,2014,8,4,32
1117200190,3.0,2.5,3010.0,74390.0,2.0,3,10,3010.0,,1998,98053,47.6442,-121.999,3240.0,100000.0,775000.0,2014-08-04,2014,8,4,32
6751100205,2.0,1.0,1180.0,10720.0,1.0,4,7,1180.0,,1955,98007,47.5893,-122.135,1420.0,10750.0,450000.0,2014-08-04,2014,8,4,32
8946780110,4.0,3.5,3660.0,4903.0,2.0,3,9,2760.0,900.0,2014,98034,47.7184,-122.156,3630.0,4992.0,809950.0,2014-08-04,2014,8,4,32
2224700045,6.0,2.0,1900.0,8057.0,1.0,4,7,1170.0,730.0,1959,98133,47.762,-122.335,2090.0,8626.0,375000.0,2014-08-04,2014,8,4,32
3992700265,3.0,1.0,1060.0,8040.0,1.0,4,6,1060.0,,1949,98125,47.7121,-122.287,1300.0,7620.0,385100.0,2014-08-04,2014,8,4,32
2202500110,3.0,1.5,1690.0,9708.0,1.5,5,7,1690.0,,1954,98006,47.5732,-122.136,1570.0,9858.0,430000.0,2014-08-05,2014,8,5,32
8146100410,3.0,1.5,1170.0,7645.0,1.0,4,7,1170.0,,1955,98004,47.6077,-122.194,1870.0,7678.0,760000.0,2014-08-05,2014,8,5,32
6159400060,3.0,1.5,1640.0,8301.0,1.0,3,7,1290.0,350.0,1958,98155,47.7443,-122.327,1640.0,8955.0,365000.0,2014-08-05,2014,8,5,32
5141000720,2.0,2.0,2010.0,3797.0,1.5,3,7,1450.0,560.0,1922,98108,47.5596,-122.315,1660.0,4650.0,400000.0,2014-08-05,2014,8,5,32
1689400375,4.0,3.25,3100.0,3900.0,2.0,5,9,2090.0,,1923,98109,47.6385,-122.348,2110.0,3900.0,1450000.0,2014-08-05,2014,8,5,32
525069133,4.0,3.25,3900.0,40962.0,2.0,3,10,3900.0,,1991,98053,47.683,-122.063,1730.0,11775.0,780000.0,2014-08-05,2014,8,5,32
4223000140,3.0,2.0,1560.0,9635.0,1.0,3,7,1260.0,300.0,1966,98003,47.341,-122.309,1570.0,8276.0,260750.0,2014-08-05,2014,8,5,32
624111000,3.0,3.0,4040.0,14338.0,2.0,3,10,3030.0,1010.0,1986,98077,47.7268,-122.06,3360.0,14142.0,950000.0,2014-08-05,2014,8,5,32
8669400100,4.0,2.75,4190.0,38912.0,1.0,4,9,2040.0,2150.0,1965,98005,47.6472,-122.157,3050.0,36884.0,910000.0,2014-08-05,2014,8,5,32
259800680,4.0,2.25,2130.0,7210.0,1.0,5,7,1330.0,800.0,1965,98008,47.629,-122.117,1310.0,7896.0,534000.0,2014-08-05,2014,8,5,32
6382500020,4.0,2.0,1760.0,7800.0,1.0,3,8,1760.0,,1954,98117,47.6945,-122.38,1950.0,7800.0,690000.0,2014-08-05,2014,8,5,32
8562901830,4.0,2.25,2490.0,10720.0,1.0,4,7,1400.0,1090.0,1979,98074,47.6137,-122.06,3080.0,10720.0,454800.0,2014-08-05,2014,8,5,32
8656300345,3.0,2.5,1650.0,13816.0,2.0,3,7,1650.0,,1998,98014,47.6553,-121.913,1630.0,18750.0,334999.0,2014-08-05,2014,8,5,32
5255700160,3.0,1.75,2590.0,8384.0,1.0,4,8,1590.0,1000.0,1971,98011,47.7739,-122.199,2590.0,8800.0,485000.0,2014-08-05,2014,8,5,32
8682231210,2.0,2.0,1870.0,5580.0,1.0,3,8,1870.0,,2004,98053,47.7101,-122.031,1670.0,4500.0,554000.0,2014-08-05,2014,8,5,32
7866500035,1.0,1.0,740.0,5000.0,1.0,3,7,740.0,,1923,98118,47.5519,-122.292,1400.0,4400.0,299000.0,2014-08-05,2014,8,5,32
1923069078,4.0,3.25,3180.0,100000.0,2.0,3,10,3180.0,,2005,98059,47.4711,-122.084,2200.0,100000.0,890000.0,2014-08-05,2014,8,5,32
3856905010,3.0,1.5,1540.0,3570.0,1.5,5,7,1490.0,50.0,1930,98105,47.6692,-122.325,1620.0,4080.0,565000.0,2014-08-05,2014,8,5,32
7600057,3.0,2.0,1410.0,2700.0,2.0,4,7,1410.0,,1902,98122,47.6029,-122.302,1750.0,4000.0,520000.0,2014-08-05,2014,8,5,32
6752510010,4.0,2.5,2920.0,7901.0,2.0,3,9,2920.0,,2004,98052,47.7036,-122.125,3020.0,7900.0,760000.0,2014-08-05,2014,8,5,32
1839500065,3.0,1.0,1400.0,9450.0,1.0,4,7,1060.0,340.0,1955,98056,47.5051,-122.194,1400.0,8108.0,279000.0,2014-08-05,2014,8,5,32
8929000380,3.0,2.5,2010.0,2386.0,2.0,3,8,1390.0,620.0,2014,98029,47.5525,-121.998,1690.0,1870.0,479990.0,2014-08-05,2014,8,5,32
5276200020,5.0,2.5,2600.0,4284.0,2.0,3,9,2600.0,,2014,98136,47.5409,-122.39,1620.0,5000.0,775000.0,2014-08-05,2014,8,5,32
3630200630,4.0,2.5,3020.0,3600.0,2.5,3,9,3020.0,,2009,98029,47.5407,-121.993,2570.0,3600.0,805000.0,2014-08-05,2014,8,5,32
7856610490,5.0,2.5,2530.0,8564.0,2.0,4,8,2530.0,,1976,98006,47.5622,-122.153,2480.0,8714.0,875000.0,2014-08-05,2014,8,5,32
6197800101,3.0,1.0,1330.0,45738.0,2.0,2,6,1330.0,,1967,98058,47.436,-122.185,1490.0,24000.0,235000.0,2014-08-05,2014,8,5,32
1102000095,4.0,2.5,3220.0,5120.0,2.0,3,9,2420.0,800.0,2000,98118,47.5434,-122.27,1770.0,7680.0,558000.0,2014-08-05,2014,8,5,32
2414600400,2.0,2.0,1190.0,7570.0,1.0,3,6,1190.0,,1939,98146,47.5113,-122.338,1190.0,7635.0,210000.0,2014-08-05,2014,8,5,32
7603100020,4.0,2.0,2450.0,5000.0,2.0,5,8,2200.0,250.0,1919,98116,47.5619,-122.405,2360.0,6090.0,969000.0,2014-08-05,2014,8,5,32
2321059093,3.0,2.5,2100.0,100000.0,1.0,3,8,2100.0,,1990,98092,47.2984,-122.144,1330.0,100000.0,506000.0,2014-08-05,2014,8,5,32
3880900170,4.0,2.5,3280.0,7100.0,2.0,3,10,2180.0,1100.0,1911,98119,47.6285,-122.362,3240.0,6674.0,2300000.0,2014-08-05,2014,8,5,32
3626039279,2.0,1.0,960.0,6700.0,1.0,3,7,960.0,,1951,98103,47.6955,-122.357,1350.0,6700.0,395000.0,2014-08-05,2014,8,5,32
5611000090,4.0,2.75,2500.0,10330.0,1.0,4,8,1380.0,1120.0,1978,98155,47.7743,-122.286,2270.0,10430.0,525000.0,2014-08-05,2014,8,5,32
687600010,4.0,1.75,2160.0,39430.0,1.0,4,8,1660.0,500.0,1974,98005,47.6378,-122.185,2430.0,35329.0,753000.0,2014-08-05,2014,8,5,32
2193320210,5.0,3.0,2320.0,7229.0,1.0,4,8,1370.0,,1986,98052,47.697,-122.097,2090.0,7554.0,552500.0,2014-08-05,2014,8,5,32
2325069117,5.0,3.5,4510.0,16305.0,2.0,3,10,2820.0,1690.0,2003,98074,47.6346,-122.011,4330.0,18741.0,960000.0,2014-08-05,2014,8,5,32
3655000070,4.0,1.75,2020.0,7840.0,1.0,3,7,1010.0,1010.0,1968,98003,47.3309,-122.299,1750.0,8140.0,220000.0,2014-08-05,2014,8,5,32
8895800110,5.0,4.0,3870.0,5929.0,2.0,3,10,3870.0,,2014,98052,47.6965,-122.134,3600.0,5625.0,1300000.0,2014-08-05,2014,8,5,32
4040700310,4.0,1.75,1980.0,7840.0,1.0,4,7,990.0,990.0,1961,98008,47.6226,-122.115,1520.0,8400.0,416000.0,2014-08-05,2014,8,5,32
1133000542,3.0,2.25,1670.0,9500.0,1.0,3,7,1170.0,500.0,1977,98125,47.7253,-122.309,1470.0,9500.0,425000.0,2014-08-05,2014,8,5,32
2725069164,4.0,2.5,2990.0,9374.0,2.0,3,9,2990.0,,2003,98074,47.6287,-122.024,2440.0,8711.0,785000.0,2014-08-05,2014,8,5,32
952003285,3.0,2.5,2440.0,5750.0,2.0,3,9,1980.0,460.0,2000,98116,47.565,-122.381,1520.0,5750.0,679900.0,2014-08-05,2014,8,5,32
7234601025,3.0,2.5,1380.0,1021.0,2.0,3,8,1160.0,220.0,2008,98122,47.6148,-122.309,1440.0,1021.0,540000.0,2014-08-05,2014,8,5,32
4222200380,3.0,2.0,1710.0,7920.0,1.0,3,8,1260.0,450.0,1968,98003,47.3473,-122.305,1760.0,8120.0,237000.0,2014-08-05,2014,8,5,32
3123049142,3.0,2.25,2600.0,14810.0,1.0,4,8,1490.0,1110.0,1956,98166,47.4326,-122.341,2450.0,16715.0,452000.0,2014-08-05,2014,8,5,32
3395800155,3.0,1.0,990.0,8100.0,1.0,3,6,990.0,,1949,98146,47.4839,-122.341,1210.0,8100.0,250000.0,2014-08-05,2014,8,5,32
1446800995,3.0,2.5,2020.0,6628.0,1.0,4,7,1250.0,770.0,1963,98168,47.4934,-122.332,1540.0,9995.0,300000.0,2014-08-05,2014,8,5,32
1722059326,3.0,2.0,1210.0,7136.0,1.0,3,7,1210.0,,2003,98031,47.3996,-122.203,1210.0,5765.0,269000.0,2014-08-05,2014,8,5,32
2856100515,4.0,2.5,2670.0,5100.0,2.0,3,8,1940.0,730.0,1929,98117,47.6768,-122.39,1470.0,4080.0,925000.0,2014-08-05,2014,8,5,32
4221250100,3.0,2.5,2150.0,4604.0,2.0,3,8,2150.0,,2003,98075,47.5893,-122.019,2280.0,4253.0,580000.0,2014-08-05,2014,8,5,32
8929000360,3.0,2.5,1690.0,1613.0,2.0,3,8,1150.0,540.0,2014,98029,47.5524,-121.998,1690.0,1619.0,413565.0,2014-08-05,2014,8,5,32
2126059295,5.0,4.5,4280.0,8465.0,2.0,3,10,4280.0,,2014,98034,47.7325,-122.165,2990.0,11067.0,995500.0,2014-08-05,2014,8,5,32
2599200460,4.0,2.0,2930.0,12840.0,1.5,4,8,2930.0,,1965,98092,47.2957,-122.187,1960.0,10920.0,294000.0,2014-08-05,2014,8,5,32
2877101821,3.0,1.0,1220.0,3400.0,1.0,3,7,1060.0,160.0,1927,98117,47.6775,-122.363,1350.0,3750.0,500000.0,2014-08-05,2014,8,5,32
2725069108,3.0,3.25,4610.0,81935.0,2.0,4,9,4610.0,,1984,98074,47.6217,-122.021,2900.0,43500.0,750000.0,2014-08-05,2014,8,5,32
5125400385,4.0,1.75,1530.0,18400.0,1.5,4,6,1530.0,,1938,98002,47.329,-122.219,1620.0,13535.0,220000.0,2014-08-05,2014,8,5,32
301401390,4.0,2.75,2475.0,4000.0,2.0,3,7,2475.0,,2014,98002,47.3452,-122.21,2166.0,4000.0,319900.0,2014-08-05,2014,8,5,32
6457000080,5.0,1.75,1750.0,8325.0,1.0,5,7,1750.0,,1966,98031,47.4007,-122.198,1430.0,8325.0,269900.0,2014-08-05,2014,8,5,32
5459500125,6.0,2.75,3600.0,9675.0,1.0,4,9,1940.0,1660.0,1977,98040,47.5726,-122.213,2990.0,9675.0,1000000.0,2014-08-05,2014,8,5,32
3332000061,3.0,1.0,2020.0,4120.0,1.5,4,7,1520.0,500.0,1929,98118,47.5514,-122.271,1200.0,4635.0,552500.0,2014-08-05,2014,8,5,32
7853320550,4.0,2.5,2070.0,4427.0,2.0,3,7,2070.0,,2007,98065,47.5208,-121.869,2070.0,4556.0,425000.0,2014-08-05,2014,8,5,32
2068000270,5.0,3.0,3850.0,14990.0,1.0,4,9,2290.0,1560.0,1964,98004,47.6425,-122.218,3010.0,15001.0,1400000.0,2014-08-05,2014,8,5,32
7853270830,3.0,2.5,2230.0,7934.0,2.0,3,7,2230.0,,2005,98065,47.5439,-121.88,2310.0,4818.0,445000.0,2014-08-05,2014,8,5,32
5249802520,5.0,2.75,2160.0,7200.0,1.5,3,7,1220.0,940.0,1955,98118,47.5576,-122.273,1900.0,7200.0,402000.0,2014-08-05,2014,8,5,32
1328300990,3.0,1.75,1530.0,7650.0,1.0,4,8,1530.0,,1977,98058,47.4435,-122.128,1850.0,6804.0,317000.0,2014-08-05,2014,8,5,32
9264950940,3.0,2.5,2060.0,7458.0,2.0,3,9,2060.0,,1989,98023,47.3045,-122.351,2480.0,7743.0,348000.0,2014-08-05,2014,8,5,32
3278613060,4.0,2.5,1900.0,2766.0,2.0,3,8,1900.0,,2014,98106,47.543,-122.368,1900.0,2604.0,425000.0,2014-08-05,2014,8,5,32
9198600035,6.0,1.75,2210.0,8594.0,1.0,3,7,1310.0,900.0,1959,98188,47.4594,-122.273,1850.0,8594.0,240000.0,2014-08-05,2014,8,5,32
6388930420,3.0,2.5,2380.0,19860.0,2.0,4,8,2380.0,,1995,98056,47.5255,-122.173,2450.0,10220.0,582000.0,2014-08-05,2014,8,5,32
2492200956,3.0,1.5,1170.0,4080.0,1.0,5,6,1170.0,,1917,98126,47.5338,-122.381,920.0,4242.0,360000.0,2014-08-05,2014,8,5,32
7230300060,4.0,2.5,2190.0,17600.0,1.0,4,7,1110.0,1080.0,1966,98059,47.4712,-122.112,1820.0,17600.0,370000.0,2014-08-05,2014,8,5,32
1622049140,4.0,1.75,1570.0,18730.0,1.0,3,7,1200.0,370.0,1960,98198,47.3999,-122.301,1920.0,18295.0,239900.0,2014-08-05,2014,8,5,32
7228501903,1.0,1.0,780.0,1033.0,1.0,3,7,780.0,,1922,98122,47.6155,-122.306,1040.0,1319.0,250000.0,2014-08-05,2014,8,5,32
1523049207,4.0,2.0,1700.0,8043.0,1.0,3,7,850.0,850.0,1954,98168,47.4758,-122.288,1540.0,13260.0,161000.0,2014-08-05,2014,8,5,32
5672000020,3.0,1.5,1380.0,11760.0,1.0,4,7,1380.0,,1963,98055,47.4243,-122.202,1650.0,9855.0,272000.0,2014-08-05,2014,8,5,32
8651730290,4.0,3.25,1960.0,7200.0,2.0,3,7,1960.0,,1979,98034,47.7291,-122.218,1980.0,7529.0,445000.0,2014-08-05,2014,8,5,32
5231000060,3.0,1.75,1490.0,7150.0,1.0,5,6,1490.0,,1967,98059,47.5015,-122.124,1350.0,9100.0,310000.0,2014-08-05,2014,8,5,32
3629990180,4.0,2.25,1890.0,3615.0,2.0,3,7,1890.0,,2005,98029,47.5493,-121.999,1630.0,3280.0,535000.0,2014-08-05,2014,8,5,32
191100870,4.0,2.5,2620.0,9525.0,2.5,4,9,2620.0,,1974,98040,47.5631,-122.219,2580.0,9525.0,838400.0,2014-08-05,2014,8,5,32
1241500155,3.0,2.5,2070.0,3599.0,2.0,3,8,2070.0,,1999,98033,47.6679,-122.165,2070.0,6844.0,575000.0,2014-08-05,2014,8,5,32
6064800470,3.0,2.25,1960.0,2345.0,2.0,3,7,1750.0,210.0,2003,98118,47.5419,-122.288,1760.0,1958.0,310000.0,2014-08-05,2014,8,5,32
520700125,3.0,2.25,1980.0,8775.0,1.0,3,7,1290.0,690.0,1959,98177,47.7753,-122.359,1550.0,9240.0,437000.0,2014-08-05,2014,8,5,32
2929600020,3.0,1.5,1190.0,20672.0,1.5,3,7,1190.0,,1948,98166,47.4459,-122.359,2150.0,16239.0,375000.0,2014-08-05,2014,8,5,32
5423600100,6.0,3.5,2580.0,13572.0,1.0,3,8,1290.0,1290.0,1987,98052,47.6796,-122.113,2020.0,11656.0,604000.0,2014-08-05,2014,8,5,32
9284801845,3.0,1.5,1060.0,5750.0,1.0,4,7,1060.0,,1981,98126,47.5512,-122.371,1060.0,5750.0,354000.0,2014-08-05,2014,8,5,32
2592210160,3.0,2.5,2120.0,9307.0,2.0,4,9,2120.0,,1984,98006,47.5477,-122.141,2290.0,11524.0,719000.0,2014-08-05,2014,8,5,32
7955040130,3.0,1.75,1370.0,8467.0,1.0,4,7,970.0,400.0,1972,98052,47.6644,-122.145,1650.0,8472.0,460000.0,2014-08-05,2014,8,5,32
7452500045,2.0,1.0,870.0,5000.0,1.0,3,6,870.0,,1949,98126,47.5186,-122.375,820.0,5000.0,235000.0,2014-08-05,2014,8,5,32
6386700110,3.0,2.0,1850.0,8208.0,1.0,4,7,1180.0,670.0,1970,98023,47.3109,-122.362,1790.0,8174.0,245000.0,2014-08-05,2014,8,5,32
6669000070,4.0,1.75,1780.0,11436.0,1.0,5,9,1780.0,,1967,98004,47.6273,-122.194,2100.0,12052.0,1000000.0,2014-08-05,2014,8,5,32
4242900285,4.0,2.5,1910.0,1502.0,3.0,3,8,1910.0,,2014,98107,47.6747,-122.393,1520.0,3888.0,630000.0,2014-08-05,2014,8,5,32
8956200530,4.0,2.5,2820.0,6983.0,2.0,3,9,2820.0,,2013,98001,47.2958,-122.265,2597.0,7222.0,457000.0,2014-08-05,2014,8,5,32
8651100140,4.0,2.25,3200.0,15367.0,2.0,4,9,3200.0,,1962,98040,47.5494,-122.216,3070.0,15263.0,1220000.0,2014-08-05,2014,8,5,32
5468700105,3.0,1.75,2000.0,8400.0,1.5,4,8,2000.0,,1959,98133,47.7535,-122.334,2000.0,8400.0,415000.0,2014-08-05,2014,8,5,32
4298100240,3.0,2.5,2680.0,28243.0,2.0,3,9,2680.0,,1993,98077,47.7637,-122.05,2670.0,32130.0,660000.0,2014-08-05,2014,8,5,32
7515000143,3.0,2.25,1360.0,1041.0,2.0,3,8,1094.0,266.0,2006,98117,47.6925,-122.375,1522.0,1382.0,399950.0,2014-08-05,2014,8,5,32
3701900085,3.0,1.5,1570.0,6450.0,1.5,4,6,1570.0,,1931,98022,47.2021,-121.996,1400.0,6450.0,169000.0,2014-08-05,2014,8,5,32
3123039171,3.0,2.75,1830.0,100000.0,2.0,3,8,1830.0,,1997,98070,47.4377,-122.464,1530.0,16988.0,495000.0,2014-08-05,2014,8,5,32
5244800125,3.0,1.75,1840.0,2310.0,1.0,4,8,1140.0,700.0,1914,98109,47.6462,-122.351,1670.0,4000.0,650000.0,2014-08-05,2014,8,5,32
9323600380,4.0,2.25,2600.0,10660.0,2.0,4,8,2600.0,,1979,98006,47.5533,-122.156,3150.0,10660.0,817000.0,2014-08-05,2014,8,5,32
8864000425,3.0,1.75,1580.0,6099.0,1.0,5,7,790.0,,1944,98168,47.4807,-122.29,1330.0,6099.0,242000.0,2014-08-05,2014,8,5,32
5631501323,3.0,1.5,1340.0,13560.0,1.0,3,7,1340.0,,1968,98028,47.741,-122.234,1540.0,15000.0,309500.0,2014-08-05,2014,8,5,32
8039900180,3.0,2.0,1680.0,11250.0,1.0,4,8,1680.0,,1967,98045,47.4861,-121.786,1760.0,12160.0,450000.0,2014-08-05,2014,8,5,32
7349800780,2.0,1.75,1050.0,9800.0,1.5,4,6,1050.0,,1975,98019,47.7595,-121.473,1230.0,12726.0,175000.0,2014-08-05,2014,8,5,32
